,total,paid_total,balance,breakdowns_labor_0_hours,breakdowns_labor_0_rate,breakdowns_material_0_rate,Slug,Total,Labor0Breakdown_quantity0total0,Labor0Breakdown_hourstotal,Labor0Breakdown_ratetotal,target
724,3635.0,3635.0,0.0,0.0,0.0,0.0,2020.0,3635.0,0.0,0.0,0.0,0
725,5815.0,5815.0,0.0,0.0,0.0,0.0,2021.0,5815.0,0.0,0.0,0.0,0
726,8460.0,8460.0,0.0,0.0,0.0,0.0,2023.0,8460.0,0.0,0.0,0.0,0
727,24000.0,24000.0,0.0,0.0,0.0,0.0,2024.0,24000.0,0.0,0.0,0.0,0
728,12460.0,12460.0,0.0,0.0,0.0,0.0,2025.0,12460.0,0.0,0.0,0.0,0
729,745.0,745.0,0.0,0.0,0.0,0.0,2030.0,745.0,0.0,0.0,0.0,0
730,0.0,0.0,0.0,0.0,0.0,0.0,2032.0,0.0,0.0,0.0,0.0,0
731,0.0,0.0,0.0,0.0,0.0,0.0,2033.0,0.0,0.0,0.0,0.0,0
732,435.0,435.0,0.0,0.0,0.0,0.0,2037.0,435.0,0.0,0.0,0.0,0
733,1890.0,1890.0,0.0,0.0,0.0,0.0,2039.0,1890.0,0.0,0.0,0.0,0
734,5600.0,5600.0,0.0,0.0,0.0,0.0,2043.0,5600.0,0.0,0.0,0.0,0
735,860.0,860.0,0.0,0.0,0.0,0.0,2044.0,860.0,0.0,0.0,0.0,0
736,2850.0,2850.0,0.0,0.0,0.0,0.0,2047.0,2850.0,0.0,0.0,0.0,0
737,3100.0,3100.0,0.0,0.0,0.0,0.0,2048.0,3100.0,0.0,0.0,0.0,0
738,840.0,840.0,0.0,0.0,0.0,0.0,2050.0,840.0,0.0,0.0,0.0,0
739,18580.0,0.0,18580.0,0.0,0.0,0.0,2058.0,18580.0,0.0,0.0,0.0,0
740,12000.0,12000.0,0.0,0.0,0.0,0.0,2059.0,12000.0,0.0,0.0,0.0,0
741,10405.0,10405.0,0.0,0.0,0.0,0.0,2060.0,10405.0,0.0,0.0,0.0,0
742,1960.0,0.0,1960.0,0.0,0.0,0.0,2061.0,1960.0,0.0,0.0,0.0,0
743,5100.0,5100.0,0.0,0.0,0.0,0.0,2062.0,5100.0,0.0,0.0,0.0,0
744,5040.0,5040.0,0.0,0.0,0.0,0.0,2063.0,5040.0,0.0,0.0,0.0,0
745,0.0,4675.0,-4675.0,0.0,0.0,0.0,2065.0,0.0,0.0,0.0,0.0,0
746,1530.0,1530.0,0.0,0.0,0.0,0.0,2067.0,1530.0,0.0,0.0,0.0,0
747,30000.0,30000.0,0.0,0.0,0.0,0.0,2069.0,30000.0,0.0,0.0,0.0,0
748,-500.0,-500.0,0.0,0.0,0.0,0.0,2070.0,-500.0,0.0,0.0,0.0,0
749,1780.0,1780.0,0.0,0.0,0.0,0.0,2072.0,1780.0,0.0,0.0,0.0,0
750,1920.0,1920.0,0.0,0.0,0.0,0.0,2073.0,1920.0,0.0,0.0,0.0,0
751,2440.0,2440.0,0.0,0.0,0.0,0.0,2076.0,2440.0,0.0,0.0,0.0,0
752,22500.0,0.0,22500.0,0.0,0.0,0.0,2077.0,22500.0,0.0,0.0,0.0,0
753,1895.0,1895.0,0.0,0.0,0.0,0.0,2078.0,1895.0,0.0,0.0,0.0,0
754,1600.0,1600.0,0.0,0.0,0.0,0.0,2090.0,1600.0,0.0,0.0,0.0,0
755,935.0,935.0,0.0,0.0,0.0,0.0,2091.0,935.0,0.0,0.0,0.0,0
756,1070.0,1070.0,0.0,0.0,0.0,0.0,2092.0,1070.0,0.0,0.0,0.0,0
757,2105.0,2105.0,0.0,0.0,0.0,0.0,2093.0,2105.0,0.0,0.0,0.0,0
758,1430.0,1430.0,0.0,0.0,0.0,0.0,2094.0,1430.0,0.0,0.0,0.0,0
759,895.0,895.0,0.0,0.0,0.0,0.0,2095.0,895.0,0.0,0.0,0.0,0
760,915.0,915.0,0.0,0.0,0.0,0.0,2096.0,915.0,0.0,0.0,0.0,0
761,6810.0,6810.0,0.0,0.0,0.0,0.0,2097.0,6810.0,0.0,0.0,0.0,0
762,130000.0,130000.0,0.0,0.0,0.0,0.0,2098.0,130000.0,0.0,0.0,0.0,0
763,10840.0,0.0,10840.0,0.0,0.0,0.0,2100.0,10840.0,0.0,0.0,0.0,0
764,18970.0,0.0,18970.0,0.0,0.0,0.0,2103.0,18970.0,0.0,0.0,0.0,0
765,1520.0,1520.0,0.0,0.0,0.0,0.0,2104.0,1520.0,0.0,0.0,0.0,0
766,4675.0,4675.0,0.0,0.0,0.0,0.0,2109.0,4675.0,0.0,0.0,0.0,0
767,30000.0,30000.0,0.0,0.0,0.0,0.0,2110.0,30000.0,0.0,0.0,0.0,0
768,1760.0,1760.0,0.0,0.0,0.0,0.0,2111.0,1760.0,0.0,0.0,0.0,0
769,6180.0,6180.0,0.0,0.0,0.0,0.0,2112.0,6180.0,0.0,0.0,0.0,0
770,3890.0,3890.0,0.0,0.0,0.0,0.0,2113.0,3890.0,0.0,0.0,0.0,0
771,20855.0,20855.0,0.0,0.0,0.0,0.0,2119.0,20855.0,0.0,0.0,0.0,0
772,3045.0,0.0,3045.0,0.0,0.0,0.0,2120.0,3045.0,0.0,0.0,0.0,0
773,2475.0,2475.0,0.0,0.0,0.0,0.0,2122.0,2475.0,0.0,0.0,0.0,0
774,430.0,430.0,0.0,0.0,0.0,0.0,2125.0,430.0,0.0,0.0,0.0,0
775,32000.0,32000.0,0.0,0.0,0.0,0.0,2127.0,32000.0,0.0,0.0,0.0,0
776,22500.0,0.0,22500.0,0.0,0.0,0.0,2130.0,22500.0,0.0,0.0,0.0,0
777,3790.0,3790.0,0.0,0.0,0.0,0.0,2131.0,3790.0,0.0,0.0,0.0,0
778,4260.0,4260.0,0.0,0.0,0.0,0.0,2133.0,4260.0,0.0,0.0,0.0,0
779,92130.0,92130.0,0.0,0.0,0.0,0.0,2159.0,92130.0,0.0,0.0,0.0,0
780,3855.0,3855.0,0.0,0.0,0.0,0.0,2161.0,3855.0,0.0,0.0,0.0,0
781,3040.0,0.0,3040.0,0.0,0.0,0.0,2162.0,3040.0,0.0,0.0,0.0,0
782,3325.0,3325.0,0.0,0.0,0.0,0.0,2164.0,3325.0,0.0,0.0,0.0,0
783,9335.0,9335.0,0.0,0.0,0.0,0.0,2165.0,9335.0,0.0,0.0,0.0,0
784,3650.0,3650.0,0.0,0.0,0.0,0.0,2167.0,3650.0,0.0,0.0,0.0,0
785,947500.0,947500.0,0.0,0.0,0.0,0.0,2168.0,947500.0,0.0,0.0,0.0,0
786,2227.0,2227.0,0.0,0.0,0.0,0.0,2173.0,2227.0,0.0,0.0,0.0,0
787,6603.0,6603.0,0.0,0.0,0.0,0.0,2175.0,6603.0,0.0,0.0,0.0,0
788,710.0,710.0,0.0,0.0,0.0,0.0,2176.0,710.0,0.0,0.0,0.0,0
789,1117.0,1117.0,0.0,0.0,0.0,0.0,2177.0,1117.0,0.0,0.0,0.0,0
790,1735.0,1735.0,0.0,0.0,0.0,0.0,2187.0,1735.0,0.0,0.0,0.0,0
791,-495.0,-495.0,0.0,0.0,0.0,0.0,2188.0,-495.0,0.0,0.0,0.0,0
792,4475.0,4475.0,0.0,0.0,0.0,0.0,2191.0,4475.0,0.0,0.0,0.0,0
793,580.0,580.0,0.0,0.0,0.0,0.0,2193.0,580.0,0.0,0.0,0.0,0
794,2660.0,0.0,2660.0,0.0,0.0,0.0,2211.0,2660.0,0.0,0.0,0.0,0
795,-3070.0,-3070.0,0.0,0.0,0.0,0.0,2213.0,-3070.0,0.0,0.0,0.0,0
796,4640.0,4640.0,0.0,0.0,0.0,0.0,2217.0,4640.0,0.0,0.0,0.0,0
797,495.0,495.0,0.0,0.0,0.0,0.0,2220.0,495.0,0.0,0.0,0.0,0
798,2140.0,2140.0,0.0,0.0,0.0,0.0,2227.0,2140.0,0.0,0.0,0.0,0
799,4600.0,0.0,4600.0,0.0,0.0,0.0,2229.0,4600.0,0.0,0.0,0.0,0
800,1605.0,0.0,1605.0,0.0,0.0,0.0,2234.0,1605.0,0.0,0.0,0.0,0
801,10800.0,10800.0,0.0,0.0,0.0,0.0,2239.0,10800.0,0.0,0.0,0.0,0
802,6000.0,6000.0,0.0,0.0,0.0,0.0,2241.0,6000.0,0.0,0.0,0.0,0
803,2570.0,0.0,2570.0,0.0,0.0,0.0,2243.0,2570.0,0.0,0.0,0.0,0
804,17480.0,17480.0,0.0,0.0,0.0,0.0,2246.0,17480.0,0.0,0.0,0.0,0
805,3085.0,3085.0,0.0,0.0,0.0,0.0,2248.0,3085.0,0.0,0.0,0.0,0
806,495.0,495.0,0.0,0.0,0.0,0.0,2250.0,495.0,0.0,0.0,0.0,0
807,1608.5,1608.0,0.5,0.0,0.0,0.0,2252.0,1608.5,0.0,0.0,0.0,0
808,4500.0,4500.0,0.0,0.0,0.0,0.0,2254.0,4500.0,0.0,0.0,0.0,0
809,1950.0,1950.0,0.0,0.0,0.0,0.0,2257.0,1950.0,0.0,0.0,0.0,0
810,0.0,0.0,0.0,0.0,0.0,0.0,2258.0,0.0,0.0,0.0,0.0,0
811,2395.0,2395.0,0.0,0.0,0.0,0.0,2259.0,2395.0,0.0,0.0,0.0,0
812,4285.0,4285.0,0.0,0.0,0.0,0.0,2260.0,4285.0,0.0,0.0,0.0,0
813,20295.0,20295.0,0.0,0.0,0.0,0.0,2261.0,20295.0,0.0,0.0,0.0,0
814,1770.0,1770.0,0.0,0.0,0.0,0.0,2263.0,1770.0,0.0,0.0,0.0,0
815,64257.0,64257.0,0.0,0.0,0.0,0.0,2264.0,64257.0,0.0,0.0,0.0,0
816,48865.0,48865.0,0.0,0.0,0.0,0.0,2265.0,48865.0,0.0,0.0,0.0,0
817,9320.0,9320.0,0.0,0.0,0.0,0.0,2266.0,9320.0,0.0,0.0,0.0,0
818,18000.0,18000.0,0.0,0.0,0.0,0.0,2267.0,18000.0,0.0,0.0,0.0,0
819,7045.0,7045.0,0.0,0.0,0.0,0.0,2269.0,7045.0,0.0,0.0,0.0,0
820,5850.0,5850.0,0.0,0.0,0.0,0.0,2270.0,5850.0,0.0,0.0,0.0,0
821,4370.0,4370.0,0.0,0.0,0.0,0.0,2271.0,4370.0,0.0,0.0,0.0,0
822,22440.0,22440.0,0.0,0.0,0.0,0.0,2272.0,22440.0,0.0,0.0,0.0,0
823,12400.0,12400.0,0.0,0.0,0.0,0.0,2273.0,12400.0,0.0,0.0,0.0,0
824,4995.0,4995.0,0.0,0.0,0.0,0.0,2274.0,4995.0,0.0,0.0,0.0,0
825,2600.0,0.0,2600.0,0.0,0.0,0.0,2276.0,2600.0,0.0,0.0,0.0,0
826,14400.0,14400.0,0.0,0.0,0.0,0.0,2277.0,14400.0,0.0,0.0,0.0,0
827,12955.0,12955.0,0.0,0.0,0.0,0.0,2279.0,12955.0,0.0,0.0,0.0,0
828,18540.0,18540.0,0.0,0.0,0.0,0.0,2280.0,18540.0,0.0,0.0,0.0,0
829,7900.0,0.0,7900.0,0.0,0.0,0.0,2281.0,7900.0,0.0,0.0,0.0,0
830,9915.0,9915.0,0.0,0.0,0.0,0.0,2282.0,9915.0,0.0,0.0,0.0,0
831,3110.0,3110.0,0.0,0.0,0.0,0.0,2285.0,3110.0,0.0,0.0,0.0,0
832,8020.0,8020.0,0.0,0.0,0.0,0.0,2287.0,8020.0,0.0,0.0,0.0,0
833,975.0,975.0,0.0,0.0,0.0,0.0,2289.0,975.0,0.0,0.0,0.0,0
834,-4281.52,-4281.0,-0.52,0.0,0.0,0.0,2294.0,-4281.52,0.0,0.0,0.0,0
835,7305.0,7305.0,0.0,0.0,0.0,0.0,2295.0,7305.0,0.0,0.0,0.0,0
836,2000.0,2000.0,0.0,0.0,0.0,0.0,2296.0,2000.0,0.0,0.0,0.0,0
837,1455.0,1455.0,0.0,0.0,0.0,0.0,2298.0,1455.0,0.0,0.0,0.0,0
838,1355.0,1355.0,0.0,0.0,0.0,0.0,2300.0,1355.0,0.0,0.0,0.0,0
839,1495.0,1495.0,0.0,0.0,0.0,0.0,2302.0,1495.0,0.0,0.0,0.0,0
840,-6200.0,-6200.0,0.0,0.0,0.0,0.0,2303.0,-6200.0,0.0,0.0,0.0,0
841,2310.0,2310.0,0.0,0.0,0.0,0.0,2305.0,2310.0,0.0,0.0,0.0,0
842,5300.0,5300.0,0.0,0.0,0.0,0.0,2307.0,5300.0,0.0,0.0,0.0,0
843,1155.0,1155.0,0.0,0.0,0.0,0.0,2309.0,1155.0,0.0,0.0,0.0,0
844,3600.0,3600.0,0.0,0.0,0.0,0.0,2310.0,3600.0,0.0,0.0,0.0,0
845,1355.0,1355.0,0.0,0.0,0.0,0.0,2313.0,1355.0,0.0,0.0,0.0,0
846,6010.0,6010.0,0.0,0.0,0.0,0.0,2314.0,6010.0,0.0,0.0,0.0,0
847,1480.0,1480.0,0.0,0.0,0.0,0.0,2317.0,1480.0,0.0,0.0,0.0,0
848,800.0,800.0,0.0,0.0,0.0,0.0,2318.0,800.0,0.0,0.0,0.0,0
849,5120.0,5120.0,0.0,0.0,0.0,0.0,2319.0,5120.0,0.0,0.0,0.0,0
850,5560.0,5560.0,0.0,0.0,0.0,0.0,2320.0,5560.0,0.0,0.0,0.0,0
851,650.0,650.0,0.0,0.0,0.0,0.0,2326.0,650.0,0.0,0.0,0.0,0
852,1750.0,1750.0,0.0,0.0,0.0,0.0,2329.0,1750.0,0.0,0.0,0.0,0
853,4680.0,4680.0,0.0,0.0,0.0,0.0,2330.0,4680.0,0.0,0.0,0.0,0
854,3180.0,3180.0,0.0,0.0,0.0,0.0,2335.0,3180.0,0.0,0.0,0.0,0
855,860.0,860.0,0.0,0.0,0.0,0.0,2339.0,860.0,0.0,0.0,0.0,0
856,1200.0,1200.0,0.0,0.0,0.0,0.0,2341.0,1200.0,0.0,0.0,0.0,0
857,8500.0,8500.0,0.0,0.0,0.0,0.0,2342.0,8500.0,0.0,0.0,0.0,0
858,10790.0,10790.0,0.0,0.0,0.0,0.0,2343.0,10790.0,0.0,0.0,0.0,0
859,8300.0,8300.0,0.0,0.0,0.0,0.0,2344.0,8300.0,0.0,0.0,0.0,0
860,5000.0,5000.0,0.0,0.0,0.0,0.0,2345.0,5000.0,0.0,0.0,0.0,0
861,1605.0,1605.0,0.0,0.0,0.0,0.0,2353.0,1605.0,0.0,0.0,0.0,0
862,5380.0,5380.0,0.0,0.0,0.0,0.0,2355.0,5380.0,0.0,0.0,0.0,0
863,3340.0,3340.0,0.0,0.0,0.0,0.0,2357.0,3340.0,0.0,0.0,0.0,0
864,2780.0,2780.0,0.0,0.0,0.0,0.0,2359.0,2780.0,0.0,0.0,0.0,0
865,695.0,695.0,0.0,0.0,0.0,0.0,2360.0,695.0,0.0,0.0,0.0,0
866,980.0,980.0,0.0,0.0,0.0,0.0,2363.0,980.0,0.0,0.0,0.0,0
867,2385.0,2385.0,0.0,0.0,0.0,0.0,2364.0,2385.0,0.0,0.0,0.0,0
868,9440.0,9440.0,0.0,0.0,0.0,0.0,2366.0,9440.0,0.0,0.0,0.0,0
869,2235.0,2235.0,0.0,0.0,0.0,0.0,2368.0,2235.0,0.0,0.0,0.0,0
870,45640.0,45640.0,0.0,0.0,0.0,0.0,2373.0,45640.0,0.0,0.0,0.0,0
871,36000.0,36000.0,0.0,0.0,0.0,0.0,2375.0,36000.0,0.0,0.0,0.0,0
872,5280.0,5280.0,0.0,0.0,0.0,0.0,2377.0,5280.0,0.0,0.0,0.0,0
873,545.0,545.0,0.0,0.0,0.0,0.0,2379.0,545.0,0.0,0.0,0.0,0
874,975.0,0.0,975.0,0.0,0.0,0.0,2380.0,975.0,0.0,0.0,0.0,0
875,2560.0,2560.0,0.0,0.0,0.0,0.0,2384.0,2560.0,0.0,0.0,0.0,0
876,17940.0,17940.0,0.0,0.0,0.0,0.0,2390.0,17940.0,0.0,0.0,0.0,0
877,-5540.0,-5540.0,0.0,0.0,0.0,0.0,2391.0,-5540.0,0.0,0.0,0.0,0
878,1635.0,1635.0,0.0,0.0,0.0,0.0,2392.0,1635.0,0.0,0.0,0.0,0
879,5925.0,5925.0,0.0,0.0,0.0,0.0,2397.0,5925.0,0.0,0.0,0.0,0
880,5925.0,5925.0,0.0,0.0,0.0,0.0,2398.0,5925.0,0.0,0.0,0.0,0
881,5925.0,5925.0,0.0,0.0,0.0,0.0,2399.0,5925.0,0.0,0.0,0.0,0
882,5925.0,5925.0,0.0,0.0,0.0,0.0,2400.0,5925.0,0.0,0.0,0.0,0
883,5925.0,5925.0,0.0,0.0,0.0,0.0,2401.0,5925.0,0.0,0.0,0.0,0
884,5925.0,5925.0,0.0,0.0,0.0,0.0,2402.0,5925.0,0.0,0.0,0.0,0
885,5925.0,5925.0,0.0,0.0,0.0,0.0,2403.0,5925.0,0.0,0.0,0.0,0
886,5925.0,5925.0,0.0,0.0,0.0,0.0,2404.0,5925.0,0.0,0.0,0.0,0
887,4660.0,4660.0,0.0,0.0,0.0,0.0,2419.0,4660.0,0.0,0.0,0.0,0
888,5600.0,5600.0,0.0,0.0,0.0,0.0,2422.0,5600.0,0.0,0.0,0.0,0
889,3040.0,3040.0,0.0,0.0,0.0,0.0,2432.0,3040.0,0.0,0.0,0.0,0
890,5200.0,5200.0,0.0,0.0,0.0,0.0,2438.0,5200.0,0.0,0.0,0.0,0
891,2110.0,2110.0,0.0,0.0,0.0,0.0,2439.0,2110.0,0.0,0.0,0.0,0
892,2310.0,2310.0,0.0,0.0,0.0,0.0,2440.0,2310.0,0.0,0.0,0.0,0
893,4575.0,4575.0,0.0,0.0,0.0,0.0,2443.0,4575.0,0.0,0.0,0.0,0
894,5410.0,0.0,5410.0,0.0,0.0,0.0,2445.0,5410.0,0.0,0.0,0.0,0
895,3450.0,3450.0,0.0,0.0,0.0,0.0,2447.0,3450.0,0.0,0.0,0.0,0
896,8940.0,8940.0,0.0,0.0,0.0,0.0,2448.0,8940.0,0.0,0.0,0.0,0
897,5105.0,5105.0,0.0,0.0,0.0,0.0,2449.0,5105.0,0.0,0.0,0.0,0
898,7250.0,0.0,7250.0,0.0,0.0,0.0,2450.0,7250.0,0.0,0.0,0.0,0
899,30300.0,0.0,30300.0,0.0,0.0,0.0,2454.0,30300.0,0.0,0.0,0.0,0
900,8595.0,8595.0,0.0,0.0,0.0,0.0,2455.0,8595.0,0.0,0.0,0.0,0
901,2656.5,2656.0,0.5,0.0,0.0,0.0,2456.0,2656.5,0.0,0.0,0.0,0
902,360.0,360.0,0.0,0.0,0.0,0.0,2459.0,360.0,0.0,0.0,0.0,0
903,2155.0,2155.0,0.0,0.0,0.0,0.0,2461.0,2155.0,0.0,0.0,0.0,0
904,3840.0,3840.0,0.0,0.0,0.0,0.0,2463.0,3840.0,0.0,0.0,0.0,0
905,945.0,945.0,0.0,0.0,0.0,0.0,2465.0,945.0,0.0,0.0,0.0,0
906,1425.0,1425.0,0.0,0.0,0.0,0.0,2467.0,1425.0,0.0,0.0,0.0,0
907,8000.0,8000.0,0.0,0.0,0.0,0.0,2471.0,8000.0,0.0,0.0,0.0,0
908,2870.0,2870.0,0.0,0.0,0.0,0.0,2472.0,2870.0,0.0,0.0,0.0,0
909,2730.0,2730.0,0.0,0.0,0.0,0.0,2473.0,2730.0,0.0,0.0,0.0,0
910,5925.0,5925.0,0.0,0.0,0.0,0.0,2474.0,5925.0,0.0,0.0,0.0,0
911,5925.0,5925.0,0.0,0.0,0.0,0.0,2475.0,5925.0,0.0,0.0,0.0,0
912,13560.0,13560.0,0.0,0.0,0.0,0.0,2476.0,13560.0,0.0,0.0,0.0,0
913,2960.0,2960.0,0.0,0.0,0.0,0.0,2477.0,2960.0,0.0,0.0,0.0,0
914,1155.0,1155.0,0.0,0.0,0.0,0.0,2478.0,1155.0,0.0,0.0,0.0,0
915,5280.0,5280.0,0.0,0.0,0.0,0.0,2479.0,5280.0,0.0,0.0,0.0,0
916,10660.0,10660.0,0.0,0.0,0.0,0.0,2481.0,10660.0,0.0,0.0,0.0,0
917,9240.0,9240.0,0.0,0.0,0.0,0.0,2482.0,9240.0,0.0,0.0,0.0,0
918,1025.0,1025.0,0.0,0.0,0.0,0.0,2484.0,1025.0,0.0,0.0,0.0,0
919,2500.0,2500.0,0.0,0.0,0.0,0.0,2485.0,2500.0,0.0,0.0,0.0,0
920,5313.0,5313.0,0.0,0.0,0.0,0.0,2486.0,5313.0,0.0,0.0,0.0,0
921,4358.0,4358.0,0.0,0.0,0.0,0.0,2487.0,4358.0,0.0,0.0,0.0,0
922,3000.0,3000.0,0.0,0.0,0.0,0.0,2489.0,3000.0,0.0,0.0,0.0,0
923,12660.0,12660.0,0.0,0.0,0.0,0.0,2492.0,12660.0,0.0,0.0,0.0,0
924,2025.0,2025.0,0.0,0.0,0.0,0.0,2493.0,2025.0,0.0,0.0,0.0,0
925,1765.0,1765.0,0.0,0.0,0.0,0.0,2495.0,1765.0,0.0,0.0,0.0,0
926,875.0,875.0,0.0,0.0,0.0,0.0,2496.0,875.0,0.0,0.0,0.0,0
927,8619.52,0.0,8619.52,0.0,0.0,0.0,2498.0,8619.52,0.0,0.0,0.0,0
928,12555.0,12555.0,0.0,0.0,0.0,0.0,2499.0,12555.0,0.0,0.0,0.0,0
929,5785.0,5785.0,0.0,0.0,0.0,0.0,2500.0,5785.0,0.0,0.0,0.0,0
930,2880.0,2880.0,0.0,0.0,0.0,0.0,2502.0,2880.0,0.0,0.0,0.0,0
931,5315.0,5315.0,0.0,0.0,0.0,0.0,2504.0,5315.0,0.0,0.0,0.0,0
932,990.0,990.0,0.0,0.0,0.0,0.0,2506.0,990.0,0.0,0.0,0.0,0
933,240.0,240.0,0.0,0.0,0.0,0.0,2508.0,240.0,0.0,0.0,0.0,0
934,1145.0,1145.0,0.0,0.0,0.0,0.0,2510.0,1145.0,0.0,0.0,0.0,0
935,1330.0,1330.0,0.0,0.0,0.0,0.0,2512.0,1330.0,0.0,0.0,0.0,0
936,760.0,760.0,0.0,0.0,0.0,0.0,2514.0,760.0,0.0,0.0,0.0,0
937,1520.0,1520.0,0.0,0.0,0.0,0.0,2516.0,1520.0,0.0,0.0,0.0,0
938,2656.5,2656.0,0.5,0.0,0.0,0.0,2518.0,2656.5,0.0,0.0,0.0,0
939,5925.0,5925.0,0.0,0.0,0.0,0.0,2522.0,5925.0,0.0,0.0,0.0,0
940,5925.0,5925.0,0.0,0.0,0.0,0.0,2524.0,5925.0,0.0,0.0,0.0,0
941,2250.0,2250.0,0.0,0.0,0.0,0.0,2552.0,2250.0,0.0,0.0,0.0,0
942,6000.0,6000.0,0.0,0.0,0.0,0.0,2553.0,6000.0,0.0,0.0,0.0,0
943,1295.0,1295.0,0.0,0.0,0.0,0.0,2555.0,1295.0,0.0,0.0,0.0,0
944,10.0,10.0,0.0,0.0,0.0,0.0,2557.0,10.0,0.0,0.0,0.0,0
945,21990.0,21990.0,0.0,0.0,0.0,0.0,2558.0,21990.0,0.0,0.0,0.0,0
946,6440.0,6440.0,0.0,0.0,0.0,0.0,2559.0,6440.0,0.0,0.0,0.0,0
947,7355.0,7355.0,0.0,0.0,0.0,0.0,2560.0,7355.0,0.0,0.0,0.0,0
948,3775.0,3775.0,0.0,0.0,0.0,0.0,2561.0,3775.0,0.0,0.0,0.0,0
949,1480.0,1480.0,0.0,0.0,0.0,0.0,2562.0,1480.0,0.0,0.0,0.0,0
950,675.0,675.0,0.0,0.0,0.0,0.0,2573.0,675.0,0.0,0.0,0.0,0
951,5925.0,5925.0,0.0,0.0,0.0,0.0,2576.0,5925.0,0.0,0.0,0.0,0
952,7530.0,7530.0,0.0,0.0,0.0,0.0,2579.0,7530.0,0.0,0.0,0.0,0
953,15200.0,15200.0,0.0,0.0,0.0,0.0,2583.0,15200.0,0.0,0.0,0.0,0
955,350.0,350.0,0.0,0.0,0.0,0.0,2587.0,350.0,0.0,0.0,0.0,0
956,1680.0,1680.0,0.0,0.0,0.0,0.0,2588.0,1680.0,0.0,0.0,0.0,0
957,1660.0,1660.0,0.0,0.0,0.0,0.0,2589.0,1660.0,0.0,0.0,0.0,0
958,1840.0,1840.0,0.0,0.0,0.0,0.0,2590.0,1840.0,0.0,0.0,0.0,0
959,1320.0,1320.0,0.0,0.0,0.0,0.0,2591.0,1320.0,0.0,0.0,0.0,0
960,3400.0,3400.0,0.0,0.0,0.0,0.0,2592.0,3400.0,0.0,0.0,0.0,0
961,2680.0,2680.0,0.0,0.0,0.0,0.0,2593.0,2680.0,0.0,0.0,0.0,0
962,4575.0,4575.0,0.0,0.0,0.0,0.0,2594.0,4575.0,0.0,0.0,0.0,0
963,4820.0,4820.0,0.0,0.0,0.0,0.0,2595.0,4820.0,0.0,0.0,0.0,0
964,2375.0,0.0,2375.0,0.0,0.0,0.0,2598.0,2375.0,0.0,0.0,0.0,0
965,1230.0,1230.0,0.0,0.0,0.0,0.0,2602.0,1230.0,0.0,0.0,0.0,0
966,22775.0,22775.0,0.0,0.0,0.0,0.0,2604.0,22775.0,0.0,0.0,0.0,0
967,1995.0,1995.0,0.0,0.0,0.0,0.0,2609.0,1995.0,0.0,0.0,0.0,0
968,1680.0,1680.0,0.0,0.0,0.0,0.0,2613.0,1680.0,0.0,0.0,0.0,0
969,3060.0,3060.0,0.0,0.0,0.0,0.0,2614.0,3060.0,0.0,0.0,0.0,0
970,5640.0,5640.0,0.0,0.0,0.0,0.0,2620.0,5640.0,0.0,0.0,0.0,0
971,500.0,500.0,0.0,0.0,0.0,0.0,2622.0,500.0,0.0,0.0,0.0,0
972,2205.0,2205.0,0.0,0.0,0.0,0.0,2643.0,2205.0,0.0,0.0,0.0,0
973,5925.0,5925.0,0.0,0.0,0.0,0.0,2645.0,5925.0,0.0,0.0,0.0,0
974,6320.0,6320.0,0.0,0.0,0.0,0.0,2646.0,6320.0,0.0,0.0,0.0,0
975,5925.0,5925.0,0.0,0.0,0.0,0.0,2648.0,5925.0,0.0,0.0,0.0,0
976,865.0,865.0,0.0,0.0,0.0,0.0,2650.0,865.0,2.0,5.0,325.0,0
977,3900.0,3900.0,0.0,0.0,0.0,0.0,2651.0,3900.0,0.0,0.0,0.0,0
978,2000.0,2000.0,0.0,0.0,0.0,0.0,2652.0,2000.0,0.0,0.0,0.0,0
979,2425.0,2425.0,0.0,0.0,0.0,0.0,2657.0,2425.0,2.0,14.0,325.0,0
980,7800.0,7800.0,0.0,0.0,0.0,0.0,2662.0,7800.0,0.0,0.0,0.0,0
981,975.0,975.0,0.0,0.0,0.0,0.0,2663.0,975.0,1.0,5.0,165.0,0
982,12750.0,12750.0,0.0,0.0,0.0,0.0,2664.0,12750.0,0.0,0.0,0.0,0
983,12540.0,12540.0,0.0,0.0,0.0,0.0,2665.0,12540.0,4.0,48.0,205.0,0
984,1920.0,1920.0,0.0,0.0,0.0,0.0,2666.0,1920.0,0.0,0.0,0.0,0
985,3000.0,0.0,3000.0,0.0,0.0,0.0,2680.0,3000.0,2.0,16.0,325.0,0
986,5880.0,5880.0,0.0,0.0,0.0,0.0,2685.0,5880.0,21.0,97.0,60.0,0
987,1395.0,1395.0,0.0,0.0,0.0,0.0,2687.0,1395.0,1.0,7.0,165.0,0
988,2685.0,2685.0,0.0,0.0,0.0,0.0,2690.0,2685.0,1.0,14.0,165.0,0
989,2690.0,2690.0,0.0,0.0,0.0,0.0,2692.0,2690.0,1.0,14.0,165.0,0
990,1380.0,1380.0,0.0,0.0,0.0,0.0,2694.0,1380.0,1.0,7.0,165.0,0
991,3965.0,3965.0,0.0,0.0,0.0,0.0,2696.0,3965.0,1.0,21.0,165.0,0
992,4660.0,4660.0,0.0,0.0,0.0,0.0,2698.0,4660.0,1.0,24.0,165.0,0
